ticker,date,surprise
BAC,2022-01-19 06:00:00-05:00,0.0818
BAC,2021-10-14 06:00:00-04:00,0.21600000000000003
BAC,2021-07-14 06:00:00-04:00,0.35479999999999995
BAC,2021-04-15 12:00:00-04:00,0.3286
BAC,2021-01-19 06:00:00-05:00,0.09380000000000001
BAC,2020-10-14 06:00:00-04:00,0.0239
BAC,2020-07-16 06:00:00-04:00,0.3018
C,2026-04-14 08:00:00-04:00,0.1791
C,2026-01-14 08:00:00-05:00,-0.2343
C,2025-10-14 08:00:00-04:00,0.1744
C,2025-07-15 08:00:00-04:00,0.2826
C,2025-04-15 08:00:00-04:00,0.0593
C,2025-01-15 08:00:00-05:00,0.087
C,2024-10-15 08:00:00-04:00,0.1576
C,2024-07-12 08:00:00-04:00,0.1158
C,2024-04-12 10:00:00-04:00,0.41
C,2024-01-12 10:00:00-05:00,0.2141
C,2023-10-12 20:00:00-04:00,0.242
C,2023-07-14 09:00:00-04:00,-0.0091
C,2023-04-14 09:00:00-04:00,0.09300000000000001
C,2023-01-13 08:00:00-05:00,-0.039
C,2022-10-14 08:00:00-04:00,0.14279999999999998
C,2022-07-15 08:00:00-04:00,0.37479999999999997
C,2022-04-14 08:00:00-04:00,0.435
C,2022-01-14 08:00:00-05:00,-0.10300000000000001
C,2021-10-14 09:00:00-04:00,0.2043
C,2021-07-14 08:00:00-04:00,0.502
C,2021-04-15 08:00:00-04:00,0.4303
C,2021-01-15 07:00:00-05:00,0.5804
C,2020-10-13 08:00:00-04:00,0.6038
C,2020-07-14 09:00:00-04:00,0.5807
WFC,2026-04-14 06:00:00-04:00,-0.026699999999999998
WFC,2026-01-14 06:00:00-05:00,-0.0285
WFC,2025-10-14 06:00:00-04:00,0.1232
WFC,2025-07-15 06:00:00-04:00,0.10189999999999999
WFC,2025-04-11 06:00:00-04:00,0.047
WFC,2025-01-15 06:00:00-05:00,0.0978
WFC,2024-10-11 06:00:00-04:00,0.1808
WFC,2024-07-12 06:00:00-04:00,0.0509
WFC,2024-04-12 06:00:00-04:00,0.157
WFC,2024-01-12 06:00:00-05:00,0.1955
WFC,2023-10-13 06:00:00-04:00,0.1962
WFC,2023-07-14 06:00:00-04:00,0.08869999999999999
WFC,2023-04-14 06:00:00-04:00,0.0786
WFC,2023-01-13 06:00:00-05:00,0.27690000000000003
WFC,2022-10-14 06:00:00-04:00,0.19149999999999998
WFC,2022-07-15 06:00:00-04:00,0.0281
WFC,2022-04-14 06:00:00-04:00,0.0926
WFC,2022-01-14 06:00:00-05:00,0.2511
WFC,2021-10-14 06:00:00-04:00,0.2919
WFC,2021-07-14 07:00:00-04:00,0.4731
WFC,2021-04-14 08:00:00-04:00,0.5077
WFC,2021-01-15 07:00:00-05:00,0.1331
WFC,2020-10-14 07:00:00-04:00,0.5575
WFC,2020-07-14 08:00:00-04:00,-2.7191
MS,2026-04-15 07:00:00-04:00,0.1366
MS,2026-01-15 07:00:00-05:00,0.10550000000000001
MS,2025-10-15 07:00:00-04:00,0.3532
MS,2025-07-16 07:00:00-04:00,0.0859
MS,2025-04-11 07:00:00-04:00,0.1859
MS,2025-01-16 08:00:00-05:00,0.314
MS,2024-10-16 07:00:00-04:00,0.18960000000000002
MS,2024-07-16 07:00:00-04:00,0.09949999999999999
MS,2024-04-16 07:00:00-04:00,0.2159
MS,2024-01-16 07:00:00-05:00,-0.1784
MS,2023-10-18 07:00:00-04:00,0.0733
MS,2023-07-18 07:00:00-04:00,0.057999999999999996
MS,2023-04-19 07:00:00-04:00,0.049100000000000005
MS,2023-01-17 08:00:00-05:00,-0.012
MS,2022-10-14 07:00:00-04:00,0.0127
MS,2022-07-14 07:00:00-04:00,-0.0969
MS,2022-04-14 07:00:00-04:00,0.19699999999999998
MS,2022-01-19 07:00:00-05:00,0.045599999999999995
MS,2021-10-14 07:00:00-04:00,0.18359999999999999
MS,2021-07-15 07:00:00-04:00,0.1192
MS,2021-04-16 07:00:00-04:00,0.2786
MS,2021-01-20 07:00:00-05:00,0.43119999999999997
MS,2020-10-15 07:00:00-04:00,0.3136
MS,2020-07-16 07:00:00-04:00,0.8162999999999999
BLK,2026-04-14 06:00:00-04:00,0.09
BLK,2026-01-15 06:00:00-05:00,0.0794
BLK,2025-10-14 06:00:00-04:00,-0.2144
BLK,2025-07-15 06:00:00-04:00,0.11470000000000001
BLK,2025-04-11 06:00:00-04:00,0.1159
BLK,2025-01-15 05:00:00-05:00,0.0636
BLK,2024-10-11 06:00:00-04:00,0.11109999999999999
BLK,2024-07-15 06:00:00-04:00,0.039900000000000005
BLK,2024-04-12 06:00:00-04:00,0.0447
BLK,2024-01-12 05:00:00-05:00,0.08789999999999999
BLK,2023-10-13 06:00:00-04:00,0.2841
BLK,2023-07-14 06:00:00-04:00,0.096
BLK,2023-04-14 06:00:00-04:00,0.0263
BLK,2023-01-13 08:00:00-05:00,0.10310000000000001
BLK,2022-10-13 07:00:00-04:00,0.3517
BLK,2022-07-15 07:00:00-04:00,-0.0827
BLK,2009-10-20 07:00:00-04:00,0.0864
BLK,2009-07-21 07:00:00-04:00,0.1202
BLK,2009-04-21 07:00:00-04:00,0.006
BLK,2009-01-21 07:00:00-05:00,-0.3156
BLK,2008-10-21 07:00:00-04:00,-0.0883
BLK,2008-07-17 07:00:00-04:00,0.1361
BLK,2008-04-16 07:00:00-04:00,-0.0553
BLK,2008-01-17 07:00:00-05:00,0.1721
AXP,2026-04-23 07:00:00-04:00,0.0718
AXP,2026-01-30 07:00:00-05:00,-0.0066
AXP,2025-10-17 07:00:00-04:00,0.04019999999999999
AXP,2025-07-18 07:00:00-04:00,0.0509
AXP,2025-04-17 07:00:00-04:00,0.0496
AXP,2025-01-24 07:00:00-05:00,-0.0034999999999999996
AXP,2024-10-18 07:00:00-04:00,0.0613
AXP,2024-07-19 07:00:00-04:00,0.07150000000000001
AXP,2024-04-19 10:00:00-04:00,0.1266
AXP,2024-01-26 07:00:00-05:00,-0.0101
AXP,2023-10-20 07:00:00-04:00,0.11869999999999999
AXP,2023-07-21 07:00:00-04:00,0.0264
AXP,2023-04-20 07:00:00-04:00,-0.1002
AXP,2023-01-27 07:00:00-05:00,-0.0745
AXP,2022-10-21 13:00:00-04:00,0.023399999999999997
AXP,2022-07-22 07:00:00-04:00,0.0664
AXP,2022-04-22 07:00:00-04:00,0.1073
AXP,2022-01-25 07:00:00-05:00,0.18710000000000002
AXP,2021-10-22 07:00:00-04:00,0.2854
AXP,2021-07-23 07:00:00-04:00,0.7252
AXP,2021-04-23 07:00:00-04:00,0.6937000000000001
AXP,2021-01-26 07:00:00-05:00,0.3603
AXP,2020-10-23 07:00:00-04:00,-0.0384
AXP,2020-07-24 07:00:00-04:00,11.128800000000002
USB,2026-04-16 06:00:00-04:00,0.0341
USB,2026-01-20 06:00:00-05:00,0.0603
USB,2025-10-16 06:00:00-04:00,0.08460000000000001
USB,2025-07-17 06:00:00-04:00,0.0406
USB,2025-04-16 06:00:00-04:00,0.056900000000000006
USB,2025-01-15 19:00:00-05:00,0.0171
USB,2024-10-16 06:00:00-04:00,0.0405
USB,2024-07-17 06:00:00-04:00,0.0233
USB,2024-05-01 16:00:00-04:00,-0.1161
USB,2024-01-17 06:00:00-05:00,-0.46
USB,2023-10-18 06:00:00-04:00,-0.0968
USB,2023-07-19 07:00:00-04:00,-0.2351
USB,2023-04-19 06:00:00-04:00,-0.0717
USB,2023-01-25 06:00:00-05:00,-0.4982
USB,2022-10-14 06:00:00-04:00,0.0042
USB,2022-07-15 06:00:00-04:00,-0.0753
USB,2022-04-14 06:00:00-04:00,0.0512
USB,2022-01-19 06:00:00-05:00,-0.0246
USB,2021-10-14 06:00:00-04:00,0.1241
USB,2021-07-15 06:00:00-04:00,0.12890000000000001
USB,2021-04-15 06:00:00-04:00,0.5143
USB,2021-01-20 06:00:00-05:00,0.0152
USB,2020-10-14 06:00:00-04:00,0.0915
USB,2020-07-15 06:00:00-04:00,0.016399999999999998
COF,2026-04-21 16:00:00-04:00,-0.0334
COF,2026-01-22 16:00:00-05:00,-0.0683
COF,2025-10-21 16:00:00-04:00,0.3642
COF,2025-07-22 16:00:00-04:00,0.4743
COF,2025-04-22 16:00:00-04:00,0.1119
COF,2025-01-21 16:00:00-05:00,0.10369999999999999
COF,2024-10-24 16:00:00-04:00,0.1997
COF,2024-07-23 16:00:00-04:00,-0.07400000000000001
COF,2024-04-25 16:00:00-04:00,-0.049
COF,2024-01-25 16:00:00-05:00,-0.15960000000000002
COF,2023-10-26 16:00:00-04:00,0.37560000000000004
COF,2023-07-20 16:00:00-04:00,0.0875
COF,2023-04-27 16:00:00-04:00,-0.4056
COF,2023-01-24 16:00:00-05:00,-0.2693
COF,2022-10-27 16:00:00-04:00,-0.1671
COF,2022-07-21 16:00:00-04:00,-0.0174
COF,2022-04-26 16:00:00-04:00,0.0291
COF,2022-01-25 16:00:00-05:00,0.0416
COF,2021-10-26 16:00:00-04:00,0.3204
COF,2021-07-22 16:00:00-04:00,0.6984
COF,2021-04-27 16:00:00-04:00,0.7341
COF,2021-01-26 16:00:00-05:00,0.9284
COF,2020-10-22 16:00:00-04:00,1.4441
COF,2020-07-21 16:00:00-04:00,-0.0455
SCHW,2026-04-16 07:00:00-04:00,0.0248
SCHW,2026-01-21 07:00:00-05:00,-0.0027
SCHW,2025-10-16 07:00:00-04:00,0.0521
SCHW,2025-07-18 07:00:00-04:00,0.0381
SCHW,2025-04-17 07:00:00-04:00,0.0317
SCHW,2025-01-21 16:00:00-05:00,0.10460000000000001
SCHW,2024-10-15 07:00:00-04:00,0.026099999999999998
SCHW,2024-07-16 07:00:00-04:00,0.011399999999999999
SCHW,2024-04-15 08:00:00-04:00,0.0073
SCHW,2024-01-17 07:00:00-05:00,0.0637
SCHW,2023-10-16 08:00:00-04:00,0.038599999999999995
SCHW,2023-07-18 07:00:00-04:00,0.056900000000000006
SCHW,2023-04-17 16:00:00-04:00,0.0334
SCHW,2023-01-18 08:00:00-05:00,-0.0168
SCHW,2022-10-17 08:00:00-04:00,0.0434
SCHW,2022-07-18 08:00:00-04:00,0.069
SCHW,2022-04-18 08:00:00-04:00,-0.08349999999999999
SCHW,2022-01-18 08:00:00-05:00,-0.0256
SCHW,2021-10-15 08:00:00-04:00,0.034
SCHW,2021-07-16 08:00:00-04:00,-0.023
SCHW,2021-04-15 08:00:00-04:00,0.02
SCHW,2021-01-19 08:00:00-05:00,0.0541
SCHW,2020-10-15 08:00:00-04:00,0.0775
SCHW,2020-07-16 08:00:00-04:00,0.0111
PNC,2026-04-15 06:00:00-04:00,0.0384
PNC,2026-01-16 06:00:00-05:00,0.1536
PNC,2025-10-15 06:00:00-04:00,0.07519999999999999
PNC,2025-07-16 06:00:00-04:00,0.0801
PNC,2025-04-15 06:00:00-04:00,0.036699999999999997
PNC,2025-01-16 06:00:00-05:00,0.0978
PNC,2024-10-15 06:00:00-04:00,0.1461
PNC,2024-07-16 06:00:00-04:00,0.0759
PNC,2024-04-16 06:00:00-04:00,0.08960000000000001
PNC,2024-01-16 06:00:00-05:00,0.1677
PNC,2023-10-13 06:00:00-04:00,0.1471
PNC,2023-07-18 06:00:00-04:00,0.0273
PNC,2023-04-14 06:00:00-04:00,0.0929
PNC,2023-01-18 06:00:00-05:00,-0.1185
PNC,2022-10-14 06:00:00-04:00,0.0255
PNC,2022-07-15 06:00:00-04:00,0.1001
PNC,2022-04-14 06:00:00-04:00,0.17329999999999998
PNC,2022-01-18 06:00:00-05:00,0.0209
PNC,2021-10-15 06:00:00-04:00,0.0377
PNC,2021-07-14 06:00:00-04:00,-0.1038
PNC,2021-04-16 06:00:00-04:00,0.47119999999999995
PNC,2021-01-15 06:00:00-05:00,0.2489
PNC,2020-10-14 06:00:00-04:00,0.5896
PNC,2020-07-15 06:00:00-04:00,-3.4466
TFC,2026-04-17 06:00:00-04:00,0.094
TFC,2026-01-21 06:00:00-05:00,0.026600000000000002
TFC,2025-10-17 06:00:00-04:00,0.067
TFC,2025-07-18 06:00:00-04:00,-0.0223
TFC,2025-04-17 06:00:00-04:00,-0.0038
TFC,2025-01-17 06:00:00-05:00,0.0378
TFC,2024-10-17 06:00:00-04:00,0.0755
TFC,2024-07-22 06:00:00-04:00,0.09179999999999999
TFC,2024-04-22 06:00:00-04:00,0.1184
TFC,2024-01-18 06:00:00-05:00,-0.095
TFC,2023-10-19 06:00:00-04:00,0.0174
TFC,2023-07-20 06:00:00-04:00,-0.10369999999999999
TFC,2023-04-20 06:00:00-04:00,-0.0487
TFC,2023-01-19 05:00:00-05:00,0.0166
TFC,2022-10-18 05:00:00-04:00,0.0121
TFC,2022-07-19 05:00:00-04:00,0.0403
TFC,2022-04-19 05:00:00-04:00,0.1332
TFC,2022-01-18 05:00:00-05:00,0.099
TFC,2021-10-15 05:00:00-04:00,0.18109999999999998
TFC,2021-07-15 05:00:00-04:00,0.31629999999999997
TFC,2021-04-15 05:00:00-04:00,0.0751
TFC,2021-01-21 05:00:00-05:00,0.2293
TFC,2020-10-15 05:00:00-04:00,0.10439999999999999
TFC,2020-07-16 05:00:00-04:00,0.067
JNJ,2026-04-14 06:00:00-04:00,-0.058600000000000006
JNJ,2026-01-21 06:00:00-05:00,-0.0011
JNJ,2025-10-14 06:00:00-04:00,0.0149
JNJ,2025-07-16 06:00:00-04:00,0.0321
JNJ,2025-04-15 06:00:00-04:00,1.0092
JNJ,2025-01-22 06:00:00-05:00,0.0138
JNJ,2024-10-15 06:00:00-04:00,0.0971
JNJ,2024-07-17 06:00:00-04:00,0.0431
JNJ,2024-04-16 06:00:00-04:00,0.0226
JNJ,2024-01-23 06:00:00-05:00,0.0039000000000000003
JNJ,2023-10-17 06:00:00-04:00,0.0554
JNJ,2023-07-20 06:00:00-04:00,0.0692
JNJ,2023-04-18 06:00:00-04:00,0.0717
JNJ,2023-01-24 06:00:00-05:00,0.0507
JNJ,2022-10-18 06:00:00-04:00,0.026000000000000002
JNJ,2022-07-19 06:00:00-04:00,0.0163
JNJ,2022-04-19 06:00:00-04:00,0.0408
JNJ,2022-01-25 06:00:00-05:00,0.0053
JNJ,2021-10-19 06:00:00-04:00,0.1051
JNJ,2021-07-21 06:00:00-04:00,0.0862
JNJ,2021-04-20 06:00:00-04:00,0.1043
JNJ,2021-01-26 06:00:00-05:00,0.0176
JNJ,2020-10-13 06:00:00-04:00,0.1103
JNJ,2020-07-16 06:00:00-04:00,0.1051
UNH,2026-04-21 06:00:00-04:00,0.09519999999999999
UNH,2026-01-27 05:00:00-05:00,0.0019
UNH,2025-10-28 05:00:00-04:00,0.039900000000000005
UNH,2025-07-29 05:00:00-04:00,-0.0823
UNH,2025-04-17 05:00:00-04:00,-0.0121
UNH,2025-01-16 06:00:00-05:00,0.0108
UNH,2024-10-15 06:00:00-04:00,-0.013300000000000001
UNH,2024-07-16 06:00:00-04:00,0.024900000000000002
UNH,2024-04-16 05:00:00-04:00,0.0444
UNH,2024-01-12 05:00:00-05:00,0.028900000000000002
UNH,2023-10-13 05:00:00-04:00,0.0334
UNH,2023-07-14 05:00:00-04:00,0.0268
UNH,2023-04-14 05:00:00-04:00,0.030299999999999997
UNH,2023-01-13 05:00:00-05:00,0.0322
UNH,2022-10-14 05:00:00-04:00,0.065
UNH,2022-07-15 05:00:00-04:00,0.0694
UNH,2022-04-14 05:00:00-04:00,0.026000000000000002
UNH,2022-01-19 05:00:00-05:00,0.039599999999999996
UNH,2021-10-14 05:00:00-04:00,0.0235
UNH,2021-07-15 05:00:00-04:00,0.0537
UNH,2021-04-15 05:00:00-04:00,0.212
UNH,2021-01-20 05:00:00-05:00,0.0453
UNH,2020-10-14 05:00:00-04:00,0.1383
UNH,2020-07-15 05:00:00-04:00,0.36
PFE,2026-05-05 06:00:00-04:00,0.0393
PFE,2026-02-03 06:00:00-05:00,0.1618
PFE,2025-11-04 07:00:00-05:00,0.3743
PFE,2025-08-05 06:00:00-04:00,0.3594
PFE,2025-04-29 06:00:00-04:00,0.3649
PFE,2025-02-04 06:00:00-05:00,0.37200000000000005
PFE,2024-10-29 06:00:00-04:00,0.7328
PFE,2024-07-30 08:00:00-04:00,0.3019
PFE,2024-05-01 06:00:00-04:00,0.6011
PFE,2024-01-30 06:00:00-05:00,1.547
PFE,2023-10-31 06:00:00-04:00,0.16829999999999998
PFE,2023-08-01 06:00:00-04:00,0.1528
PFE,2023-05-02 06:00:00-04:00,0.2468
PFE,2023-01-31 06:00:00-05:00,0.094
PFE,2022-11-01 06:00:00-04:00,0.2703
PFE,2022-07-28 06:00:00-04:00,0.14800000000000002
PFE,2022-05-03 06:00:00-04:00,0.0347
PFE,2022-02-08 06:00:00-05:00,0.23600000000000002
PFE,2021-11-02 06:00:00-04:00,0.235
PFE,2021-07-28 06:00:00-04:00,0.0942
PFE,2021-05-04 06:00:00-04:00,0.1963
PFE,2021-02-02 06:00:00-05:00,-0.0965
PFE,2020-10-27 06:00:00-04:00,0.0097
PFE,2020-07-28 06:00:00-04:00,0.1813
ABBV,2026-04-29 07:00:00-04:00,-0.0077
ABBV,2026-02-04 07:00:00-05:00,0.0216
ABBV,2025-10-31 07:00:00-04:00,0.042300000000000004
ABBV,2025-07-31 07:00:00-04:00,0.021400000000000002
ABBV,2025-04-25 07:00:00-04:00,0.0262
ABBV,2025-01-31 07:00:00-05:00,0.0192
ABBV,2024-10-30 07:00:00-04:00,0.0282
ABBV,2024-07-25 07:00:00-04:00,-0.0039000000000000003
ABBV,2024-04-26 07:00:00-04:00,0.023700000000000002
ABBV,2024-02-02 07:00:00-05:00,-0.0032
ABBV,2023-10-27 07:00:00-04:00,0.027999999999999997
ABBV,2023-07-27 07:00:00-04:00,0.0364
ABBV,2023-04-27 07:00:00-04:00,-0.0137
ABBV,2023-02-09 07:00:00-05:00,0.006500000000000001
ABBV,2022-10-28 07:00:00-04:00,0.0265
ABBV,2022-07-29 07:00:00-04:00,0.0183
ABBV,2022-04-29 07:00:00-04:00,0.005600000000000001
ABBV,2022-02-02 07:00:00-05:00,0.0084
ABBV,2021-10-29 07:00:00-04:00,0.0352
ABBV,2021-07-30 07:00:00-04:00,0.025699999999999997
ABBV,2021-04-30 07:00:00-04:00,0.0426
ABBV,2021-02-03 07:00:00-05:00,0.0242
ABBV,2020-10-30 07:00:00-04:00,0.0232
ABBV,2020-07-31 07:00:00-04:00,0.0636
MRK,2026-04-30 06:00:00-04:00,0.1315
MRK,2026-02-03 06:00:00-05:00,0.0147
MRK,2025-10-30 06:00:00-04:00,0.09849999999999999
MRK,2025-07-29 06:00:00-04:00,0.0504
MRK,2025-04-24 06:00:00-04:00,0.0398
MRK,2025-02-04 06:00:00-05:00,0.033
MRK,2024-10-31 06:00:00-04:00,0.0003
MRK,2024-07-30 06:00:00-04:00,0.06309999999999999
MRK,2024-04-25 06:00:00-04:00,0.0774
MRK,2024-02-01 06:00:00-05:00,1.2748
MRK,2023-10-26 06:00:00-04:00,0.0951
MRK,2023-08-01 06:00:00-04:00,0.0541
MRK,2023-04-27 06:00:00-04:00,0.047599999999999996
MRK,2023-02-02 06:00:00-05:00,0.0536
MRK,2022-10-27 06:00:00-04:00,0.0828
MRK,2022-07-28 06:00:00-04:00,0.09570000000000001
MRK,2022-04-28 06:00:00-04:00,0.1711
MRK,2022-02-03 06:00:00-05:00,0.1808
MRK,2021-10-28 06:00:00-04:00,0.1258
MRK,2021-07-29 06:00:00-04:00,-0.0285
MRK,2021-04-29 06:00:00-04:00,-0.1323
MRK,2021-02-04 06:00:00-05:00,-0.049
MRK,2020-10-27 06:00:00-04:00,0.2132
MRK,2020-07-31 06:00:00-04:00,0.2584
ABT,2026-04-16 07:00:00-04:00,0.0033
ABT,2026-01-22 07:00:00-05:00,0.0034000000000000002
ABT,2025-10-15 07:00:00-04:00,0.0005
ABT,2025-07-17 07:00:00-04:00,0.0028000000000000004
ABT,2025-04-16 07:00:00-04:00,0.0174
ABT,2025-01-22 07:00:00-05:00,-0.0017000000000000001
ABT,2024-10-16 07:00:00-04:00,0.0076
ABT,2024-07-18 07:00:00-04:00,0.0317
ABT,2024-04-17 07:00:00-04:00,0.0281
ABT,2024-01-24 07:00:00-05:00,0.0004
ABT,2023-10-18 07:00:00-04:00,0.037000000000000005
ABT,2023-07-20 07:00:00-04:00,0.028900000000000002
ABT,2023-04-19 07:00:00-04:00,0.0431
ABT,2023-01-25 07:00:00-05:00,0.0965
ABT,2022-10-19 07:00:00-04:00,0.22899999999999998
ABT,2022-07-20 07:00:00-04:00,0.2529
ABT,2022-04-20 07:00:00-04:00,0.1809
ABT,2022-01-26 07:00:00-05:00,0.09480000000000001
ABT,2021-10-20 07:00:00-04:00,0.47909999999999997
ABT,2021-07-22 07:00:00-04:00,0.1492
ABT,2021-04-20 07:00:00-04:00,0.039900000000000005
ABT,2021-01-27 07:00:00-05:00,0.0711
ABT,2020-10-21 07:00:00-04:00,0.08
ABT,2020-07-16 07:00:00-04:00,0.36920000000000003
TMO,2026-04-23 06:00:00-04:00,0.0379
TMO,2026-01-29 06:00:00-05:00,0.0187
TMO,2025-10-22 06:00:00-04:00,0.053200000000000004
TMO,2025-07-23 06:00:00-04:00,0.0255
TMO,2025-04-23 06:00:00-04:00,0.009399999999999999
TMO,2025-01-30 06:00:00-05:00,0.026600000000000002
TMO,2024-10-23 06:00:00-04:00,0.005
TMO,2024-07-24 06:00:00-04:00,0.0472
TMO,2024-04-24 06:00:00-04:00,0.08449999999999999
TMO,2024-01-31 06:00:00-05:00,0.0042
TMO,2023-10-25 06:00:00-04:00,0.0137
TMO,2023-07-26 06:00:00-04:00,-0.051699999999999996
TMO,2023-04-26 06:00:00-04:00,-0.0008
TMO,2023-02-01 06:00:00-05:00,0.0384
TMO,2022-10-26 06:00:00-04:00,0.055
TMO,2022-07-28 06:00:00-04:00,0.1061
TMO,2022-04-28 06:00:00-04:00,0.168
TMO,2022-02-02 06:00:00-05:00,0.2401
TMO,2021-10-27 06:00:00-04:00,0.2268
TMO,2021-07-28 06:00:00-04:00,0.0231
TMO,2021-04-29 06:00:00-04:00,0.0787
TMO,2021-02-01 06:00:00-05:00,0.0789
TMO,2020-10-21 06:00:00-04:00,0.30820000000000003
TMO,2020-07-22 06:00:00-04:00,0.3457
BMY,2026-04-30 07:00:00-04:00,0.139
BMY,2026-02-05 07:00:00-05:00,-0.4573
BMY,2025-10-30 07:00:00-04:00,0.0755
BMY,2025-07-31 07:00:00-04:00,-0.038
BMY,2025-04-24 07:00:00-04:00,0.19879999999999998
BMY,2025-02-06 06:00:00-05:00,-0.9556
BMY,2024-10-31 06:00:00-04:00,0.1998
BMY,2024-07-26 06:00:00-04:00,0.2737
BMY,2024-04-25 06:00:00-04:00,-0.0005
BMY,2024-02-02 06:00:00-05:00,0.07769999999999999
BMY,2023-10-26 06:00:00-04:00,0.0403
BMY,2023-07-27 07:00:00-04:00,-0.1198
BMY,2023-04-27 06:00:00-04:00,0.0387
BMY,2023-02-02 06:00:00-05:00,0.051699999999999996
BMY,2022-10-25 19:00:00-04:00,0.08460000000000001
BMY,2022-07-27 06:00:00-04:00,0.0727
BMY,2022-04-29 06:00:00-04:00,0.0334
BMY,2022-02-04 06:00:00-05:00,0.0166
BMY,2021-10-27 06:00:00-04:00,0.0426
BMY,2021-07-28 06:00:00-04:00,0.0177
BMY,2021-04-29 06:00:00-04:00,-0.0391
BMY,2021-02-04 06:00:00-05:00,0.031200000000000002
BMY,2020-11-05 06:00:00-05:00,0.0932
BMY,2020-08-06 06:00:00-04:00,0.1023
AMGN,2026-04-30 16:00:00-04:00,0.08039999999999999
AMGN,2026-02-03 16:00:00-05:00,0.015
AMGN,2025-11-04 16:00:00-05:00,1.2813999999999999
AMGN,2025-08-05 16:00:00-04:00,-0.1505
AMGN,2025-05-01 16:00:00-04:00,0.1501
AMGN,2025-02-04 16:00:00-05:00,0.0463
AMGN,2024-10-30 16:00:00-04:00,0.0929
AMGN,2024-08-06 16:00:00-04:00,-0.0062
AMGN,2024-05-02 16:00:00-04:00,0.0183
AMGN,2024-02-06 16:00:00-05:00,0.0258
AMGN,2023-10-31 07:00:00-04:00,0.059000000000000004
AMGN,2023-08-03 16:00:00-04:00,0.1127
AMGN,2023-04-27 16:00:00-04:00,0.0327
